date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:44:04	1517156/1517156	---M--	200	added ('OK')	image/png	etag:%22f64b829d68af46709425546df1dcab58%22	https://media.tdp-arch.com/_landscapeLarge/Missouri-ST.png	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_landscapeLarge/Missouri-ST.png	(from https://www.tdp-arch.com/portfolio/missouri-s-t)
17:44:05	705377/705377	---M--	200	added ('OK')	image/png	etag:%22b3bc0f04250d11fef8d0e832eb44654c%22	https://media.tdp-arch.com/_rectangle/Missouri-ST-2.png	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_rectangle/Missouri-ST-2.png	(from https://www.tdp-arch.com/portfolio/missouri-s-t)
17:44:06	812324/812324	---M--	200	added ('OK')	image/png	etag:%225ec30f3d87bb22773299d7d36c369e07%22	https://media.tdp-arch.com/_square/Missouri-ST-Clover.png	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_square/Missouri-ST-Clover.png	(from https://www.tdp-arch.com/portfolio/missouri-s-t)
17:44:07	649787/649787	---M--	200	added ('OK')	image/png	etag:%22fbcfde2d654cb1f66d45e5bfe4d09f78%22	https://media.tdp-arch.com/_rectangle/Missouri-ST-3.png	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_rectangle/Missouri-ST-3.png	(from https://www.tdp-arch.com/portfolio/missouri-s-t)
17:44:08	2289349/2289349	---M--	200	added ('OK')	image/png	etag:%2218a4fcef041a127d9b3601c34cc1e3f1%22	https://media.tdp-arch.com/_feature/Missouri-ST-After.jpg.png	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_feature/Missouri-ST-After.jpg.png	(from https://www.tdp-arch.com/portfolio/missouri-s-t)
17:44:09	3201520/3201520	---M--	200	added ('OK')	image/png	etag:%22ec033a2cda5b8cb26ada11d8d2f666fd%22	https://media.tdp-arch.com/_feature/Missouri-ST-before.jpg.png	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_feature/Missouri-ST-before.jpg.png	(from https://www.tdp-arch.com/portfolio/missouri-s-t)
17:44:10	1955052/1955052	---M--	200	added ('OK')	image/png	etag:%22031336a3ad79e6aee0815462e3a654f7%22	https://media.tdp-arch.com/_landscapeLarge/Scrievener-Oil-Exterior.png	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_landscapeLarge/Scrievener-Oil-Exterior.png	(from https://www.tdp-arch.com/portfolio/scrivener-oil)
17:44:11	101784/101784	---M--	200	added ('OK')	image/jpeg	etag:%22f5a165fcf13255584244e705769e2c68%22	https://media.tdp-arch.com/_rectangle/298A1080.jpg	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_rectangle/298A1080.jpg	(from https://www.tdp-arch.com/portfolio/scrivener-oil)
17:44:12	79203/79203	---M--	200	added ('OK')	image/jpeg	etag:%228325cff625e0c23e5f019e770f2786d3%22	https://media.tdp-arch.com/_square/298A0329.jpg	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_square/298A0329.jpg	(from https://www.tdp-arch.com/portfolio/scrivener-oil)
17:44:13	91446/91446	---M--	200	added ('OK')	image/jpeg	etag:%2294fd8ca8490c625641fae23f43ce16af%22	https://media.tdp-arch.com/_rectangle/298A1065.jpg	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_rectangle/298A1065.jpg	(from https://www.tdp-arch.com/portfolio/scrivener-oil)
17:44:14	2490750/2490750	---M--	200	added ('OK')	image/png	etag:%227543a5f53fe493ac09f12b559646b3fa%22	https://media.tdp-arch.com/_feature/scrivener-after.png	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_feature/scrivener-after.png	(from https://www.tdp-arch.com/portfolio/scrivener-oil)
17:44:15	2224071/2224071	---M--	200	added ('OK')	image/png	etag:%2271fa422752d11d0066703ea078b3d9a6%22	https://media.tdp-arch.com/_feature/Scrivener-before.png	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_feature/Scrivener-before.png	(from https://www.tdp-arch.com/portfolio/scrivener-oil)
17:44:17	82468/82468	---M--	200	added ('OK')	image/jpeg	etag:%227c6a015438d293d0cfc2f44ce1f3be9a%22	https://media.tdp-arch.com/_rectangle/Projects-OReilly-Auto-Parts-Venice-3_2015-800x598_200116_191715.jpg	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_rectangle/Projects-OReilly-Auto-Parts-Venice-3_2015-800x598_200116_191715.jpg	(from https://www.tdp-arch.com/portfolio/oreilly-auto-parts)
17:44:17	2457091/2457091	---M--	200	added ('OK')	image/png	etag:%22a403e59da427c7574191d4de206ebd89%22	https://media.tdp-arch.com/_landscapeLarge/Oreilly_200116_191336.png	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_landscapeLarge/Oreilly_200116_191336.png	(from https://www.tdp-arch.com/portfolio/oreilly-auto-parts)
17:44:18	114671/114671	---M--	200	added ('OK')	image/jpeg	etag:%2282e5b306af1ed03bf080a3f5df080f0b%22	https://media.tdp-arch.com/_square/O_Reilly_200116_191415.jpg	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_square/O_Reilly_200116_191415.jpg	(from https://www.tdp-arch.com/portfolio/oreilly-auto-parts)
17:44:19	109558/109558	---M--	200	added ('OK')	image/jpeg	etag:%22131ae3919ac1548ab68140fca082007c%22	https://media.tdp-arch.com/_rectangle/OR1-2_200116_191408.jpg	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_rectangle/OR1-2_200116_191408.jpg	(from https://www.tdp-arch.com/portfolio/oreilly-auto-parts)
17:44:20	1232324/1232324	---M--	200	added ('OK')	image/png	etag:%22307012ff4efbdee63e7d6356feaf0f64%22	https://media.tdp-arch.com/_landscapeLarge/Untitled-1_2022-05-12-163548_tnxm.png	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_landscapeLarge/Untitled-1_2022-05-12-163548_tnxm.png	(from https://www.tdp-arch.com/portfolio/7-brew)
17:44:21	73703/73703	---M--	200	added ('OK')	image/jpeg	etag:%22020edafcfa4e160e04226a1942f5037b%22	https://media.tdp-arch.com/_rectangle/IMG_0320.JPG	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_rectangle/IMG_0320.jpg	(from https://www.tdp-arch.com/portfolio/7-brew)
17:44:22	80201/80201	---M--	200	added ('OK')	image/jpeg	etag:%22ea142339f0b876e911b7bdd2f4ed0c1c%22	https://media.tdp-arch.com/_square/IMG_0333.JPG	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_square/IMG_0333.jpg	(from https://www.tdp-arch.com/portfolio/7-brew)
17:44:23	106388/106388	---M--	200	added ('OK')	image/jpeg	etag:%227adc16e633bab7923e50fa93329950b5%22	https://media.tdp-arch.com/_rectangle/IMG_6141.JPG	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_rectangle/IMG_6141.jpg	(from https://www.tdp-arch.com/portfolio/7-brew)
17:44:25	1596429/1596429	---M--	200	added ('OK')	image/png	etag:%221a229206360e75c77b09a24f8df449c0%22	https://media.tdp-arch.com/_landscapeLarge/Air-Medical-Group-West-Plains.png	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_landscapeLarge/Air-Medical-Group-West-Plains.png	(from https://www.tdp-arch.com/portfolio/amgh-headquarters)
17:44:26	2038245/2038245	---M--	200	added ('OK')	image/png	etag:%22138d72b2dd12f7934d0c6abc7a5b28f1%22	https://media.tdp-arch.com/_landscapeLarge/AMGH-Exterior.png	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_landscapeLarge/AMGH-Exterior.png	(from https://www.tdp-arch.com/portfolio/amgh-headquarters)
17:44:27	112609/112609	---M--	200	added ('OK')	image/jpeg	etag:%220d3c12dd76f0420dc03588e5bcefa413%22	https://media.tdp-arch.com/_rectangle/298A0579.jpg	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_rectangle/298A0579.jpg	(from https://www.tdp-arch.com/portfolio/amgh-headquarters)
17:44:27	2209502/2209502	---M--	200	added ('OK')	image/png	etag:%228416e41e92545cbbedfce72bc9d81889%22	https://media.tdp-arch.com/_landscapeLarge/Air-Medical-Group-Interior.png	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_landscapeLarge/Air-Medical-Group-Interior.png	(from https://www.tdp-arch.com/portfolio/amgh-headquarters)
17:44:28	954675/954675	---M--	200	added ('OK')	image/png	etag:%223a345656e4a8765cde5d49a143ee120e%22	https://media.tdp-arch.com/_square/Air-Medical-Helidpad-West-Plains.png	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_square/Air-Medical-Helidpad-West-Plains.png	(from https://www.tdp-arch.com/portfolio/amgh-headquarters)
17:44:29	101905/101905	---M--	200	added ('OK')	image/jpeg	etag:%22c708d8217942ae1318430aae877134ce%22	https://media.tdp-arch.com/_rectangle/AMGH-Exterior-2.jpg	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_rectangle/AMGH-Exterior-2.jpg	(from https://www.tdp-arch.com/portfolio/amgh-headquarters)
17:44:30	2040067/2040067	---M--	200	added ('OK')	image/png	etag:%22d5f5768d5ad2add59c9a06c81c6f4e0d%22	https://media.tdp-arch.com/_landscapeLarge/Village-2.png	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_landscapeLarge/Village-2.png	(from https://www.tdp-arch.com/portfolio/the-village-baptist-church)
17:44:32	2483412/2483412	---M--	200	added ('OK')	image/png	etag:%22f40379f681816ce55761a140a83ae9b8%22	https://media.tdp-arch.com/_landscapeLarge/Village-image-2.png	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_landscapeLarge/Village-image-2.png	(from https://www.tdp-arch.com/portfolio/the-village-baptist-church)
17:44:32	1969064/1969064	---M--	200	added ('OK')	image/png	etag:%22308c819683d6fb69c27ddaaffaed72f3%22	https://media.tdp-arch.com/_landscapeLarge/Village-image-3.png	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_landscapeLarge/Village-image-3.png	(from https://www.tdp-arch.com/portfolio/the-village-baptist-church)
17:44:33	104061/104061	---M--	200	added ('OK')	image/jpeg	etag:%224f26aad8a65e2e354781c0e9fab6a205%22	https://media.tdp-arch.com/_rectangle/11_10_18-Paragon360-NC-Village-038.jpg	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_rectangle/11_10_18-Paragon360-NC-Village-038.jpg	(from https://www.tdp-arch.com/portfolio/the-village-baptist-church)
17:44:34	926519/926519	---M--	200	added ('OK')	image/png	etag:%225524ba92b4420344898e76f74aac2e58%22	https://media.tdp-arch.com/_square/11_10_18-Paragon360-NC-Village-107.jpg.png	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_square/11_10_18-Paragon360-NC-Village-107.jpg.png	(from https://www.tdp-arch.com/portfolio/the-village-baptist-church)
17:44:35	822692/822692	---M--	200	added ('OK')	image/png	etag:%22ee698c6034ec9300e84a3e74d21970ce%22	https://media.tdp-arch.com/_rectangle/Village-3.png	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_rectangle/Village-3.png	(from https://www.tdp-arch.com/portfolio/the-village-baptist-church)
17:44:36	3698147/3698147	---M--	200	added ('OK')	image/png	etag:%22df546c8b93a330e40c4764e6ed7b5046%22	https://media.tdp-arch.com/_feature/Village-After.png	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_feature/Village-After.png	(from https://www.tdp-arch.com/portfolio/the-village-baptist-church)
17:44:37	2501588/2501588	---M--	200	added ('OK')	image/png	etag:%22f25a5106363d1b42185503902c6483a8%22	https://media.tdp-arch.com/_feature/Village-Before.jpg.png	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_feature/Village-Before.jpg.png	(from https://www.tdp-arch.com/portfolio/the-village-baptist-church)
17:44:38	20274/20274	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Oct%202022%2022:44:37%20GMT	https://www.tdp-arch.com/team/donnie-brawner	/home/glenxo/websites/Musicians_landing.page/www.tdp-arch.com/team/donnie-brawner.html	(from https://www.tdp-arch.com/portfolio/the-village-baptist-church)
17:44:39	289051/289051	---M--	200	added ('OK')	image/png	etag:%2240126fbb029f618b55dee814dd834b2e%22	https://media.tdp-arch.com/_square/Donnie.png	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_square/Donnie.png	(from https://www.tdp-arch.com/portfolio/the-village-baptist-church)
17:44:40	2095001/2095001	---M--	200	added ('OK')	image/png	etag:%2255138bf90839c4c090613d59f0180afd%22	https://media.tdp-arch.com/_landscapeLarge/Farmers-Bank.png	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_landscapeLarge/Farmers-Bank.png	(from https://www.tdp-arch.com/portfolio/farmers-bank)
17:44:42	96359/96359	---M--	200	added ('OK')	image/jpeg	etag:%225532151c3a2b7c9e2549449de833e98a%22	https://media.tdp-arch.com/_rectangle/Exterior-2.jpg	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_rectangle/Exterior-2.jpg	(from https://www.tdp-arch.com/portfolio/farmers-bank)
17:44:42	1859363/1859363	---M--	200	added ('OK')	image/png	etag:%22d21f593d5413c1785680adf4af7c18d0%22	https://media.tdp-arch.com/_landscapeLarge/Exterior-3.jpg.png	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_landscapeLarge/Exterior-3.jpg.png	(from https://www.tdp-arch.com/portfolio/farmers-bank)
17:44:43	117395/117395	---M--	200	added ('OK')	image/jpeg	etag:%22db3a1299f496118d8dd0729b43820068%22	https://media.tdp-arch.com/_square/2-Interior.jpg	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_square/2-Interior.jpg	(from https://www.tdp-arch.com/portfolio/farmers-bank)
17:44:44	85442/85442	---M--	200	added ('OK')	image/jpeg	etag:%224f77b43c9457ec51fa1a75da14389ab6%22	https://media.tdp-arch.com/_rectangle/1-Interior.jpg	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_rectangle/1-Interior.jpg	(from https://www.tdp-arch.com/portfolio/farmers-bank)
17:44:46	2437429/2437429	---M--	200	added ('OK')	image/png	etag:%222d88275debb4fac447784a24d3199dc3%22	https://media.tdp-arch.com/_landscapeLarge/Buffalo-Ridge-Hero-3.png	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_landscapeLarge/Buffalo-Ridge-Hero-3.png	(from https://www.tdp-arch.com/portfolio/buffalo-ridge)
17:44:46	2192339/2192339	---M--	200	added ('OK')	image/png	etag:%22706664985f2e6af99c94585db2be5b3e%22	https://media.tdp-arch.com/_landscapeLarge/Buffalo-Ridge-hero-1.png	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_landscapeLarge/Buffalo-Ridge-hero-1.png	(from https://www.tdp-arch.com/portfolio/buffalo-ridge)
17:44:47	2559311/2559311	---M--	200	added ('OK')	image/png	etag:%22b14bc0ace1c0c3239fce8ea17f85a5bb%22	https://media.tdp-arch.com/_landscapeLarge/Buffalo-Ridge-hero-2.png	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_landscapeLarge/Buffalo-Ridge-hero-2.png	(from https://www.tdp-arch.com/portfolio/buffalo-ridge)
17:44:48	131822/131822	---M--	200	added ('OK')	image/jpeg	etag:%2286b21e1284aa5e250cdb161840f5c2b7%22	https://media.tdp-arch.com/_rectangle/298A3340.jpg	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_rectangle/298A3340.jpg	(from https://www.tdp-arch.com/portfolio/buffalo-ridge)
17:44:49	140682/140682	---M--	200	added ('OK')	image/jpeg	etag:%22a125262f7215799b2c5c704b3f22da27%22	https://media.tdp-arch.com/_square/298A3280.jpg	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_square/298A3280.jpg	(from https://www.tdp-arch.com/portfolio/buffalo-ridge)
17:44:50	167309/167309	---M--	200	added ('OK')	image/jpeg	etag:%22f6881f4fe19d7783af9508fa4a9ef723%22	https://media.tdp-arch.com/_rectangle/298A3242.jpg	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_rectangle/298A3242.jpg	(from https://www.tdp-arch.com/portfolio/buffalo-ridge)
17:44:51	57097/57097	---M--	200	added ('OK')	image/jpeg	etag:%222a904603a46990e8d4aba59d717c2498%22	https://media.tdp-arch.com/_rectangle/Ozark-Family-Clinic-3.jpg	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_rectangle/Ozark-Family-Clinic-3.jpg	(from https://www.tdp-arch.com/portfolio/ozark-family-clinic)
17:44:52	2197260/2197260	---M--	200	added ('OK')	image/png	etag:%22ed1a2ba3bfaa5ceb7d10765525476247%22	https://media.tdp-arch.com/_landscapeLarge/Ozark-Family-Clinic-Hero-1.png	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_landscapeLarge/Ozark-Family-Clinic-Hero-1.png	(from https://www.tdp-arch.com/portfolio/ozark-family-clinic)
17:44:53	90807/90807	---M--	200	added ('OK')	image/jpeg	etag:%22df3abd02d36fda0d6f04fb9fedf84d96%22	https://media.tdp-arch.com/_square/MG_6715.jpg	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_square/MG_6715.jpg	(from https://www.tdp-arch.com/portfolio/ozark-family-clinic)
17:44:54	71836/71836	---M--	200	added ('OK')	image/jpeg	etag:%2214b3e1fc2b929fa8a4fa2a23d6cc7ec2%22	https://media.tdp-arch.com/_rectangle/Ozark-Family-Clinic-5.jpg	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_rectangle/Ozark-Family-Clinic-5.jpg	(from https://www.tdp-arch.com/portfolio/ozark-family-clinic)
17:44:55	2299053/2299053	---M--	200	added ('OK')	image/png	etag:%22fffe3f6bead1cd59cfa6d4f9155f6030%22	https://media.tdp-arch.com/_landscapeLarge/Springfield-Family-Vision-Hero-1.png	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_landscapeLarge/Springfield-Family-Vision-Hero-1.png	(from https://www.tdp-arch.com/portfolio/springfield-family-vision)
17:44:56	84273/84273	---M--	200	added ('OK')	image/jpeg	etag:%2278258328577b4b39e5225e76b4218033%22	https://media.tdp-arch.com/_rectangle/DSC_0130.jpg	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_rectangle/DSC_0130.jpg	(from https://www.tdp-arch.com/portfolio/springfield-family-vision)
17:44:57	95348/95348	---M--	200	added ('OK')	image/jpeg	etag:%2285a9a8744ba54afce87774389ebeccb0%22	https://media.tdp-arch.com/_square/DSC_0115.jpg	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_square/DSC_0115.jpg	(from https://www.tdp-arch.com/portfolio/springfield-family-vision)
17:44:59	1924090/1924090	---M--	200	added ('OK')	image/png	etag:%22711735e2b542675050ff2abcb1174141%22	https://media.tdp-arch.com/_feature/Springfield-Family-Vision-before.png	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_feature/Springfield-Family-Vision-before.png	(from https://www.tdp-arch.com/portfolio/springfield-family-vision)
17:44:59	3047432/3047432	---M--	200	added ('OK')	image/png	etag:%22dd6ecf93eb794dc6e39d5bc0da7300da%22	https://media.tdp-arch.com/_feature/Springfield-Family-Vision-After.png	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_feature/Springfield-Family-Vision-After.png	(from https://www.tdp-arch.com/portfolio/springfield-family-vision)
17:45:00	2237726/2237726	---M--	200	added ('OK')	image/png	etag:%226a8e0b16a0f11240debc89598da9fdbd%22	https://media.tdp-arch.com/_landscapeLarge/Century-Pines-Church-Infill-Hero-1.png	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_landscapeLarge/Century-Pines-Church-Infill-Hero-1.png	(from https://www.tdp-arch.com/portfolio/century-pines-church-infill)
17:45:01	2302662/2302662	---M--	200	added ('OK')	image/png	etag:%22e65629947a2ceda36e8810378225e36e%22	https://media.tdp-arch.com/_landscapeLarge/Century-Pines-church-infill-Hero-2.png	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_landscapeLarge/Century-Pines-church-infill-Hero-2.png	(from https://www.tdp-arch.com/portfolio/century-pines-church-infill)
17:45:02	112615/112615	---M--	200	added ('OK')	image/jpeg	etag:%2208a57beca1950c5eefef08ce7ff54a2d%22	https://media.tdp-arch.com/_rectangle/IMG_5344-2.jpg	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_rectangle/IMG_5344-2.jpg	(from https://www.tdp-arch.com/portfolio/century-pines-church-infill)
17:45:03	162625/162625	---M--	200	added ('OK')	image/jpeg	etag:%224c7ec6bd526adcece8154917c228ca8f%22	https://media.tdp-arch.com/_square/IMG_5340-2.jpg	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_square/IMG_5340-2.jpg	(from https://www.tdp-arch.com/portfolio/century-pines-church-infill)
17:45:04	120088/120088	---M--	200	added ('OK')	image/jpeg	etag:%2262ae1918b0048bf024605dfdad1d6bc1%22	https://media.tdp-arch.com/_rectangle/IMG_5349-2.jpg	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_rectangle/IMG_5349-2.jpg	(from https://www.tdp-arch.com/portfolio/century-pines-church-infill)
17:45:05	3317254/3317254	---M--	200	added ('OK')	image/png	etag:%22aae82a805e35f38521b202301b38cc55%22	https://media.tdp-arch.com/_feature/Century-pines-church-infill-after.png	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_feature/Century-pines-church-infill-after.png	(from https://www.tdp-arch.com/portfolio/century-pines-church-infill)
17:45:07	3462489/3462489	---M--	200	added ('OK')	image/png	etag:%22bf28653441d420304fae518d47540081%22	https://media.tdp-arch.com/_feature/Century-Pines-Church-Infill-before.png	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_feature/Century-Pines-Church-Infill-before.png	(from https://www.tdp-arch.com/portfolio/century-pines-church-infill)
17:45:07	2224915/2224915	---M--	200	added ('OK')	image/png	etag:%22605ea7bb1bf7096ca5834618e3f947eb%22	https://media.tdp-arch.com/_landscapeLarge/Muscle-Maker-Grill-Hero-1.png	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_landscapeLarge/Muscle-Maker-Grill-Hero-1.png	(from https://www.tdp-arch.com/portfolio/muscle-maker-grill)
17:45:08	2304401/2304401	---M--	200	added ('OK')	image/png	etag:%228015a9a22f9d6eb67be52e31c9946978%22	https://media.tdp-arch.com/_landscapeLarge/Muscle-Maker-Grill-Hero-2.png	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_landscapeLarge/Muscle-Maker-Grill-Hero-2.png	(from https://www.tdp-arch.com/portfolio/muscle-maker-grill)
17:45:09	2209152/2209152	---M--	200	added ('OK')	image/png	etag:%22eb96a01442a5e89933299b3412f05c44%22	https://media.tdp-arch.com/_landscapeLarge/Muscle-Maker-Grill-Hero-3.png	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_landscapeLarge/Muscle-Maker-Grill-Hero-3.png	(from https://www.tdp-arch.com/portfolio/muscle-maker-grill)
17:45:10	51199/51199	---M--	200	added ('OK')	image/jpeg	etag:%2216d9ecdc2f3cbec212fcd60cf19806f2%22	https://media.tdp-arch.com/_rectangle/MG_7078.jpg	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_rectangle/MG_7078.jpg	(from https://www.tdp-arch.com/portfolio/muscle-maker-grill)
17:45:11	112885/112885	---M--	200	added ('OK')	image/jpeg	etag:%224aefefe008449eeef6d6f5fc30b784e3%22	https://media.tdp-arch.com/_square/MG_7085.jpg	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_square/MG_7085.jpg	(from https://www.tdp-arch.com/portfolio/muscle-maker-grill)
17:45:12	84061/84061	---M--	200	added ('OK')	image/jpeg	etag:%22bb9ab2add8a8d1fc25dc7683654d05ed%22	https://media.tdp-arch.com/_rectangle/MG_7095.jpg	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_rectangle/MG_7095.jpg	(from https://www.tdp-arch.com/portfolio/muscle-maker-grill)
17:45:13	2099446/2099446	---M--	200	added ('OK')	image/png	etag:%22ae500e346b37f59b0e9bca451865393d%22	https://media.tdp-arch.com/_landscapeLarge/Signal-SC-Hero-1.png	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_landscapeLarge/Signal-SC-Hero-1.png	(from https://www.tdp-arch.com/portfolio/signal)
17:45:14	859481/859481	---M--	200	added ('OK')	image/png	etag:%22c242176afd543ff3fe7a6567196bd574%22	https://media.tdp-arch.com/_rectangle/Signal-SC-Hero-3.png	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_rectangle/Signal-SC-Hero-3.png	(from https://www.tdp-arch.com/portfolio/signal)
17:45:15	1038047/1038047	---M--	200	added ('OK')	image/png	etag:%22e31d61ace6c65a8156417c266a0a152c%22	https://media.tdp-arch.com/_square/Signal-SC-Hero-1.png	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_square/Signal-SC-Hero-1.png	(from https://www.tdp-arch.com/portfolio/signal)
17:45:16	900056/900056	---M--	200	added ('OK')	image/png	etag:%2215d83ef546f617fd2542f4ca73b0c888%22	https://media.tdp-arch.com/_rectangle/Signal-SC-hero-2.png	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_rectangle/Signal-SC-hero-2.png	(from https://www.tdp-arch.com/portfolio/signal)
17:45:17	496743/496743	---M--	200	added ('OK')	image/jpeg	etag:%220e46a99a68777b5d54166c30077aee5b%22	https://media.tdp-arch.com/_landscapeLarge/Muskogee-3.jpg	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_landscapeLarge/Muskogee-3.jpg	(from https://www.tdp-arch.com/portfolio/1st-baptist-church)
17:45:18	423012/423012	---M--	200	added ('OK')	image/jpeg	etag:%22026c3b3beec8c05ee60a875087ce10b7%22	https://media.tdp-arch.com/_landscapeLarge/muskogee-2.jpg	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_landscapeLarge/muskogee-2.jpg	(from https://www.tdp-arch.com/portfolio/1st-baptist-church)
17:45:19	487356/487356	---M--	200	added ('OK')	image/jpeg	etag:%22e1ca7e4a6ddda9cfa029d274256cd49c%22	https://media.tdp-arch.com/_landscapeLarge/muskogee-1.jpg	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_landscapeLarge/muskogee-1.jpg	(from https://www.tdp-arch.com/portfolio/1st-baptist-church)
17:45:20	78050/78050	---M--	200	added ('OK')	image/jpeg	etag:%22cbfe6e1561b15666a9ab1305c9f20978%22	https://media.tdp-arch.com/_rectangle/01_09_19-P360-FBCMuskogee-049.jpg	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_rectangle/01_09_19-P360-FBCMuskogee-049.jpg	(from https://www.tdp-arch.com/portfolio/1st-baptist-church)
17:45:21	121542/121542	---M--	200	added ('OK')	image/jpeg	etag:%2283c518fa1e6a7305e97aa030be813e56%22	https://media.tdp-arch.com/_square/01_09_19-P360-FBCMuskogee-010small.jpg	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_square/01_09_19-P360-FBCMuskogee-010small.jpg	(from https://www.tdp-arch.com/portfolio/1st-baptist-church)
17:45:22	114241/114241	---M--	200	added ('OK')	image/jpeg	etag:%2259600ecd223691ac4aa2b6e6a00dfc76%22	https://media.tdp-arch.com/_rectangle/01_09_19-P360-FBCMuskogee-048.jpg	/home/glenxo/websites/Musicians_landing.page/media.tdp-arch.com/_rectangle/01_09_19-P360-FBCMuskogee-048.jpg	(from https://www.tdp-arch.com/portfolio/1st-baptist-church)
